dataset_id,source_file,file_type,attribute,source_dtype,semantic_class,row_count,non_null_count,null_count,null_pct,storage_decision,db_layer,model_role,operational_status,quality_action,usefulness_score_0_100,rationale,profile_min,profile_max
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,year_centered,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-101.0,38.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,year_centered_sq,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,10201.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag7_tmax_c,double,numeric,48577,48570,7,0.000144,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag8_tmax_c,double,numeric,48577,48569,8,0.000165,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag9_tmax_c,double,numeric,48577,48568,9,0.000185,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag10_tmax_c,double,numeric,48577,48567,10,0.000206,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag11_tmax_c,double,numeric,48577,48566,11,0.000226,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag12_tmax_c,double,numeric,48577,48565,12,0.000247,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag13_tmax_c,double,numeric,48577,48564,13,0.000268,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag14_tmax_c,double,numeric,48577,48563,14,0.000288,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag21_tmax_c,double,numeric,48577,48556,21,0.000432,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag30_tmax_c,double,numeric,48577,48547,30,0.000618,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag45_tmax_c,double,numeric,48577,48532,45,0.000926,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag60_tmax_c,double,numeric,48577,48517,60,0.001235,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag90_tmax_c,double,numeric,48577,48487,90,0.001853,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag120_tmax_c,double,numeric,48577,48457,120,0.00247,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag180_tmax_c,double,numeric,48577,48397,180,0.003705,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag365_tmax_c,double,numeric,48577,48212,365,0.007514,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.2,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll7_mean_lag7_c,double,numeric,48577,48566,11,0.000226,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,8.885714285714286,35.300000000000004
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll7_std_lag7_c,double,numeric,48577,48566,11,0.000226,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.12724180205709795,7.512402443705503
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll14_mean_lag7_c,double,numeric,48577,48566,11,0.000226,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,12.35,34.85
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll14_std_lag7_c,double,numeric,48577,48566,11,0.000226,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.21649048908761265,6.8865093471954095
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll30_mean_lag7_c,double,numeric,48577,48561,16,0.000329,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,12.946666666666665,33.89333333333333
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll30_std_lag7_c,double,numeric,48577,48561,16,0.000329,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.5399446544684714,6.036265877769031
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll60_mean_lag7_c,double,numeric,48577,48551,26,0.000535,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,14.95,33.06
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll60_std_lag7_c,double,numeric,48577,48551,26,0.000535,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.9664002165408826,5.786098672949486
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll90_mean_lag7_c,double,numeric,48577,48541,36,0.000741,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,16.05666666666667,32.85111111111111
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll90_std_lag7_c,double,numeric,48577,48541,36,0.000741,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,1.1523281541219932,6.017657745674079
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll120_mean_lag7_c,double,numeric,48577,48531,46,0.000947,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,16.949166666666667,32.4075
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll120_std_lag7_c,double,numeric,48577,48531,46,0.000947,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,1.245013583673151,6.3175026423308
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll365_mean_lag7_c,double,numeric,48577,48450,127,0.002614,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,19.227272727272727,27.653972602739724
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll365_std_lag7_c,double,numeric,48577,48450,127,0.002614,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,3.4224016908208377,6.265443241743113
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll3650_mean_lag7_c,double,numeric,48577,47355,1222,0.025156,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,23.41064701064701,26.76767123287671
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll3650_std_lag7_c,double,numeric,48577,47355,1222,0.025156,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,5.092303161100022,5.736982297945457
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll7300_mean_lag7_c,double,numeric,48577,46138,2439,0.050209,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,24.178014184397163,26.3282602739726
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll7300_std_lag7_c,double,numeric,48577,46138,2439,0.050209,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,5.223677899047401,5.6170718485230635
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll14610_mean_lag7_c,double,numeric,48577,43701,4876,0.100377,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,24.353018480492814,25.940451745379878
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_roll14610_std_lag7_c,double,numeric,48577,43701,4876,0.100377,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,5.3209662866734035,5.56836161972942
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,target_lag7_minus_lag14_c,double,numeric,48577,48563,14,0.000288,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-18.900000000000002,15.8
