source,item_id,issue_day_utc,cycle_hour,lead_hour_requested,issued_at_utc,valid_at_utc,lead_hour_grib,availability_proxy_utc,variable,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,grib_units,normalized_units,grid_point_count,bbox_min,bbox_mean,bbox_median,bbox_max,bbox_std
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,95.4000015258789,99.79393945559109,100.0,100.0,0.7715678758399922
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.387225389480591,0.4754009219733151,0.312774658203125,4.112774848937988,1.4572414643799154
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.3090454041957855,4.169651449027688,3.909045457839966,8.109045028686523,2.2988718055283246
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.858911132812523,27.013469410905955,27.258935546875023,29.1589294433594,1.428871583509663
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.266931152343773,24.327524266098504,24.166925048828148,25.566918945312523,0.6927931938012362
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,23.988977050781276,27.30714715514522,27.6889587402344,29.288964843750023,1.4302895845803008
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.430444335937523,26.458738754734867,26.330468750000023,28.7304626464844,1.4186380418544926
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,67.69999694824219,85.44040402499112,83.9000015258789,97.6999969482422,5.276628714194713
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1007.529375,1008.7045280934344,1008.805390625,1010.129375,0.5809005442659417
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,201.0,859.2929292929293,670.0,1949.0,508.2865900520815
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,23.794335937500023,27.394335875848345,27.894342041015648,31.1943298339844,1.6848709404563174
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-20.463623046875,-1.8070573903093436,-0.463623046875,-0.463623046875,2.971792018504116
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.5,2.8630050505050506,2.875,6.6875,1.5029085009060614
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.1131591796875,7.104068294920102,7.6131591796875,10.1131591796875,2.1903411130462
gfs,gfs_20260706_12z_f015,2026-07-06,12,15,2026-07-06T12:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T18:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,27.64800071716309,239.35741491992064,140.89599609375,669.72802734375,195.08600503608469
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,72.9000015258789,98.88686887182372,100.0,100.0,3.820165521312288
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,88.30000305175781,99.78585861668442,100.0,100.0,1.309561266339724
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.169061183929444,0.3349791250069334,0.430938720703125,2.630938768386841,1.2201936528008417
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.0215789787471294,3.8700638201953184,3.221579074859619,7.521578788757324,2.347031792593623
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,24.503625488281276,27.330885823567726,27.803613281250023,29.403619384765648,1.2600154511602746
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.373742675781276,24.46162220348013,24.373742675781276,25.673730468750023,0.8162836053786677
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.950006103515648,27.811616901436256,28.2499938964844,29.550012207031276,1.139619013243315
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,24.262170410156276,27.112662945371707,27.662164306640648,29.262170410156276,1.222299593516868
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,73.0,84.44444452150904,83.80000305175781,95.9000015258789,4.845475206577267
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.14703125,1006.1793465909092,1006.223046875,1007.59109375,0.5107408246922459
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,235.0,938.4444444444443,744.0,2089.0,552.6118008775562
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,24.204888916015648,27.467521960325936,28.104882812500023,29.604882812500023,1.4829377920027254
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-11.236572265625,-1.337582366635101,-0.236572265625,-0.236572265625,1.87753841368092
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.6231060606060606,1.5625,4.625,1.1282030211504337
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.419156938791275,6.535318608235831,7.419157028198242,10.219157218933104,2.596684300378766
gfs,gfs_20260706_12z_f021,2026-07-06,12,21,2026-07-06T12:00:00Z,2026-07-07T09:00:00Z,,2026-07-06T18:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,30.65999984741211,224.3496970745048,211.77999877929688,614.5,139.61603448542027
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,26.399999618530277,90.00707083037405,100.0,100.0,17.97230904748686
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,40.09999847412109,89.92020235157976,98.1999969482422,100.0,15.119790957703223
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.650707960128784,-0.3951524497959951,-0.0507080070674419,1.949291944503784,1.181184320123431
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.3213439881801605,5.055687443475531,4.621344089508057,8.921343803405762,2.916555377023391
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.791833496093773,26.851416138928364,27.391809082031276,29.291833496093773,1.8592342780751847
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.882714843750023,24.477663352272742,24.482720947265648,26.182702636718773,1.150176677502895
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,23.314782714843773,27.253153544724608,27.914758300781276,29.414758300781276,1.7343071987808216
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.782739257812523,26.708989060527166,27.382714843750023,29.082727050781276,1.7673580130891289
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,73.9000015258789,87.04444476811572,85.80000305175781,98.0999984741211,5.022740238488651
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1006.448125,1008.1942684659087,1008.328125,1010.388125,0.907530149881594
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,125.0,1064.6262626262626,858.0,2463.0,763.9371514931622
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.466180419921898,26.69647808652937,27.266168212890648,29.666162109375023,2.174390015416011
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-30.8115234375,-5.367078993055555,-2.8115234375,0.1884765625,6.427878394225734
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.962121212121212,1.625,6.3125,1.723345398953878
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.9090622663497924,8.29593092263347,9.809062004089355,11.909062385559082,3.3711385143365677
gfs,gfs_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T18:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,5.900000095367432,94.70505067555592,100.0,100.0,13.904576317120394
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,66.80000305175781,97.26262626262626,100.0,100.0,6.217531094712962
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.7789368629455566,-0.007219595966315,0.021063232794404,4.321063041687012,1.2510230420230837
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.374319463968277,5.580380071293224,5.9743194580078125,9.974319458007812,3.5128571502920822
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.212335205078148,26.53253118341621,26.912316894531276,29.212335205078148,2.05554041428888
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.872766113281276,24.322249965475084,24.372766113281276,25.672753906250023,1.0980583234422747
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,22.614373779296898,26.80932777481852,27.214379882812523,29.214379882812523,1.9954695527545765
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.297021484375023,26.39501311947603,26.697045898437523,28.997033691406276,1.9887050013629333
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,79.0999984741211,87.9525252062865,86.0999984741211,98.9000015258789,5.392874927863485
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.36515625,1006.8529064078282,1006.861171875,1008.8771875,0.7960509601140887
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,58.0,1015.3939393939394,936.0,2108.0,680.912160314588
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.033013916015648,26.3814925993332,26.633020019531276,29.633020019531276,2.362988247261152
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-43.1351318359375,-6.660384361190025,-2.1351318359375,-0.1351318359375,8.90504729692512
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.864267676767677,2.75,8.125,2.258944070735879
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.7043189406394958,8.424521006116963,10.004319190979004,12.404318809509276,3.799919733104671
gfs,gfs_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T18:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,53.900001525878906,98.62626262626264,100.0,100.0,6.445789177073099
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,76.0,98.1757575911705,100.0,100.0,4.149384625019881
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.333932399749756,0.7256634641401093,0.6660674810409546,5.066067695617676,1.622438558835202
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.396258533000946,5.47605652700771,5.596258640289307,9.096258163452148,2.7478542553521312
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.473443603515648,26.82900606405857,26.573449707031276,29.173455810546898,1.5111851847138775
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.736138916015648,24.33108403369636,24.136132812500023,25.936120605468773,0.8780577710982187
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,23.471551513671898,27.275599377564728,27.571557617187523,29.271569824218773,1.484458900631
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.173455810546898,26.120923961292632,26.273461914062523,28.973443603515648,1.9849608405606132
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,76.9000015258789,86.35555575592349,85.0999984741211,98.5,4.708969312172794
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1006.826484375,1008.136112689394,1008.19046875,1009.87453125,0.6256051188084882
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,232.0,942.4343434343434,623.0,2390.0,658.6734627550287
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,23.381677246093773,26.999869976621707,27.181695556640648,29.681695556640648,1.6946364224507533
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-9.521728515625,-1.2894052833017675,-0.521728515625,0.478271484375,2.407179005435145
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,6.194444444444445,6.5625,14.6875,4.009211388039335
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.4051434993743896,8.784941550457116,9.705143928527832,11.405143737792969,2.5099793051158645
gfs,gfs_20260706_12z_f012,2026-07-06,12,12,2026-07-06T12:00:00Z,2026-07-07T00:00:00Z,,2026-07-06T18:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,2.351999998092652,26.396929264068604,21.45599937438965,65.16799926757812,20.81510882083342
gfs,gfs_20260706_12z_f024,2026-07-06,12,24,2026-07-06T12:00:00Z,2026-07-07T12:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,10.600000381469728,91.12828299011846,99.9000015258789,100.0,16.44922443845117
gfs,gfs_20260706_12z_f024,2026-07-06,12,24,2026-07-06T12:00:00Z,2026-07-07T12:00:00Z,,2026-07-06T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,88.80000305175781,99.44343443591184,100.0,100.0,1.6431161042667304
gfs,gfs_20260706_12z_f024,2026-07-06,12,24,2026-07-06T12:00:00Z,2026-07-07T12:00:00Z,,2026-07-06T18:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.3987059593200684,0.2922030424845,0.1012939438223838,2.7012939453125,1.4405449968209694
gfs,gfs_20260706_12z_f024,2026-07-06,12,24,2026-07-06T12:00:00Z,2026-07-07T12:00:00Z,,2026-07-06T18:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.0899688750505447,3.734413337225866,3.0899689197540283,7.789968967437744,2.4920975160455714
gfs,gfs_20260706_12z_f024,2026-07-06,12,24,2026-07-06T12:00:00Z,2026-07-07T12:00:00Z,,2026-07-06T18:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.6061950683594,26.62842296253553,26.6061950683594,29.006188964843773,1.6732936607647315
gfs,gfs_20260706_12z_f024,2026-07-06,12,24,2026-07-06T12:00:00Z,2026-07-07T12:00:00Z,,2026-07-06T18:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.178094482421898,24.22961555249765,24.278100585937523,25.578088378906276,0.8743676789012459
gfs,gfs_20260706_12z_f024,2026-07-06,12,24,2026-07-06T12:00:00Z,2026-07-07T12:00:00Z,,2026-07-06T18:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.916467285156276,27.82759054164696,28.316491699218773,29.516473388671898,1.1375039330886725
